loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
1598,2, Not Graduate, Yes,2300000,9100000,20,610,3700000.0,600000.0,7800000.0,3400000.0, Approved
1600,2, Not Graduate, Yes,3900000,9300000,8,591,10900000.0,2700000.0,9600000.0,3300000.0, Approved
1602,0, Not Graduate, Yes,2100000,4900000,10,359,1000000.0,800000.0,6100000.0,1000000.0, Rejected
1604,5, Not Graduate, Yes,3500000,11800000,4,642,2300000.0,2900000.0,11900000.0,3600000.0, Approved
1606,3, Not Graduate, Yes,8800000,26200000,20,865,19300000.0,9800000.0,27700000.0,12500000.0, Approved
1607,3, Graduate, No,900000,3100000,10,369,1400000.0,100000.0,1700000.0,500000.0, Rejected
1609,5, Not Graduate, No,5500000,21200000,4,582,12100000.0,8300000.0,17100000.0,3100000.0, Approved
1610,5, Not Graduate, Yes,9800000,23200000,10,416,11000000.0,17300000.0,21600000.0,8500000.0, Rejected
1613,5, Graduate, Yes,5800000,13000000,8,851,6700000.0,8700000.0,17700000.0,4100000.0, Approved
1615,3, Graduate, No,4300000,16300000,10,366,6900000.0,6700000.0,12300000.0,5500000.0, Rejected
1616,1, Graduate, No,1200000,2800000,12,431,900000.0,400000.0,2900000.0,900000.0, Rejected
1617,5, Not Graduate, Yes,9700000,25900000,2,754,9000000.0,10000000.0,28500000.0,6700000.0, Approved
1619,1, Not Graduate, Yes,5300000,14100000,14,510,13300000.0,10400000.0,18900000.0,7800000.0, Rejected
1620,1, Graduate, No,7300000,24200000,20,324,12900000.0,3700000.0,18400000.0,9000000.0, Rejected
1623,3, Graduate, Yes,9000000,32900000,6,657,9900000.0,600000.0,29200000.0,12000000.0, Approved
1624,5, Not Graduate, No,6500000,23300000,12,790,600000.0,9700000.0,15500000.0,9500000.0, Approved
1626,2, Not Graduate, Yes,9900000,33200000,4,465,26300000.0,17000000.0,24400000.0,5000000.0, Approved
1627,4, Not Graduate, No,2900000,8700000,6,409,3700000.0,5500000.0,8200000.0,2200000.0, Rejected
1630,3, Not Graduate, No,4200000,11400000,10,654,8800000.0,400000.0,16200000.0,5700000.0, Approved
1631,0, Not Graduate, No,7600000,26500000,6,515,6200000.0,14900000.0,22000000.0,4000000.0, Rejected
1633,1, Not Graduate, Yes,4700000,16000000,14,406,4000000.0,5300000.0,14300000.0,3300000.0, Rejected
1634,0, Graduate, Yes,9800000,23200000,10,573,23900000.0,3300000.0,23600000.0,14600000.0, Approved
1635,0, Graduate, Yes,9800000,38700000,2,611,6600000.0,10400000.0,33000000.0,6000000.0, Approved
1638,3, Graduate, No,4500000,12500000,12,469,4100000.0,7600000.0,14200000.0,3400000.0, Rejected
1641,2, Graduate, No,3200000,10400000,10,556,8200000.0,5600000.0,11500000.0,4500000.0, Approved
1643,2, Not Graduate, Yes,8700000,18900000,2,554,3900000.0,1900000.0,18000000.0,11500000.0, Approved
1647,0, Not Graduate, No,5900000,20300000,4,806,300000.0,3700000.0,16400000.0,4800000.0, Approved
1648,4, Not Graduate, Yes,3200000,12800000,8,638,4300000.0,2600000.0,8000000.0,3800000.0, Approved
1649,1, Not Graduate, Yes,1300000,5000000,4,610,3400000.0,800000.0,4500000.0,900000.0, Approved
1650,2, Not Graduate, Yes,1300000,3200000,4,810,3800000.0,2100000.0,4300000.0,800000.0, Approved
1654,3, Not Graduate, Yes,6400000,23500000,12,684,17200000.0,10300000.0,25300000.0,7400000.0, Approved
1656,2, Not Graduate, No,6900000,23900000,12,814,13000000.0,1900000.0,26600000.0,6000000.0, Approved
1657,0, Not Graduate, No,4200000,14800000,20,510,9200000.0,5700000.0,11900000.0,2600000.0, Rejected
1660,1, Not Graduate, No,500000,1700000,2,680,700000.0,800000.0,1400000.0,700000.0, Approved
1661,0, Graduate, No,3500000,8800000,12,803,5400000.0,300000.0,8400000.0,3400000.0, Approved
1663,3, Not Graduate, Yes,4900000,19000000,4,575,14100000.0,9100000.0,16500000.0,4600000.0, Approved
1664,1, Not Graduate, No,1000000,3600000,4,546,2500000.0,0.0,2600000.0,500000.0, Approved
1666,1, Graduate, No,4100000,9400000,6,713,0.0,1000000.0,11100000.0,3100000.0, Approved
1667,4, Not Graduate, Yes,1600000,3800000,2,896,1200000.0,400000.0,4800000.0,2000000.0, Approved
1671,4, Not Graduate, Yes,1600000,4400000,20,382,1700000.0,300000.0,5200000.0,1900000.0, Rejected
1672,2, Not Graduate, No,3900000,14900000,6,415,2200000.0,4300000.0,9500000.0,4600000.0, Rejected
1673,5, Graduate, Yes,2000000,6300000,4,366,5300000.0,2200000.0,5400000.0,2800000.0, Approved
1675,1, Not Graduate, No,9800000,21300000,2,356,23000000.0,12300000.0,25700000.0,14600000.0, Rejected
1676,5, Not Graduate, No,7900000,29900000,6,568,5800000.0,13900000.0,15900000.0,8700000.0, Approved
1677,1, Graduate, No,1600000,4000000,10,615,2200000.0,2700000.0,5500000.0,1400000.0, Approved
1678,1, Graduate, Yes,6400000,13900000,12,313,18600000.0,6300000.0,18600000.0,4900000.0, Rejected
1680,4, Graduate, No,1600000,5500000,10,577,400000.0,1200000.0,4100000.0,1400000.0, Approved
1681,0, Graduate, No,9200000,30700000,10,455,24900000.0,2000000.0,32900000.0,5200000.0, Rejected
1683,1, Not Graduate, Yes,4000000,9400000,8,509,1000000.0,4100000.0,10800000.0,5500000.0, Rejected
1684,2, Not Graduate, Yes,6100000,19400000,8,379,5300000.0,10800000.0,14300000.0,4100000.0, Rejected
1686,0, Not Graduate, Yes,2500000,9900000,6,623,6000000.0,1800000.0,6200000.0,1800000.0, Approved
1687,5, Graduate, No,3200000,8700000,16,558,2600000.0,2500000.0,9100000.0,1800000.0, Approved
1688,4, Graduate, No,1700000,4300000,18,580,1500000.0,2400000.0,6600000.0,1700000.0, Approved
1689,4, Graduate, No,6300000,17600000,6,612,16000000.0,3300000.0,23500000.0,3200000.0, Approved
1691,4, Graduate, Yes,1100000,2700000,18,301,2800000.0,1600000.0,3300000.0,1500000.0, Rejected
1692,1, Not Graduate, Yes,8900000,32000000,16,711,4300000.0,1200000.0,22100000.0,5200000.0, Approved
1693,3, Graduate, No,300000,700000,20,735,900000.0,200000.0,900000.0,400000.0, Approved
1697,3, Not Graduate, Yes,5800000,18200000,16,835,1000000.0,6100000.0,14600000.0,7900000.0, Approved
1700,3, Not Graduate, No,7600000,26600000,4,689,5300000.0,600000.0,24300000.0,8600000.0, Approved
1702,1, Graduate, Yes,4300000,10100000,2,797,4400000.0,4500000.0,16300000.0,4700000.0, Approved
1704,5, Graduate, No,5400000,19700000,20,423,6500000.0,10000000.0,15700000.0,7300000.0, Rejected
1706,5, Not Graduate, No,8500000,31300000,12,378,21400000.0,13100000.0,30400000.0,8800000.0, Rejected
1709,1, Not Graduate, Yes,2400000,9300000,20,543,700000.0,800000.0,5000000.0,3400000.0, Rejected
1710,4, Graduate, No,6300000,15000000,18,750,800000.0,6500000.0,15400000.0,7700000.0, Approved
1716,4, Not Graduate, Yes,4700000,13700000,14,600,12100000.0,8400000.0,17700000.0,5000000.0, Approved
1718,0, Graduate, No,9700000,30400000,4,300,17100000.0,16600000.0,38100000.0,9200000.0, Approved
1719,4, Not Graduate, Yes,7600000,20000000,18,691,5000000.0,8700000.0,23400000.0,11200000.0, Approved
1720,1, Graduate, No,8400000,24700000,8,519,12900000.0,16700000.0,17300000.0,6000000.0, Rejected
1721,3, Graduate, Yes,3800000,15100000,20,540,9400000.0,1000000.0,9300000.0,3600000.0, Rejected
1723,2, Not Graduate, No,5700000,21300000,10,323,1600000.0,11200000.0,16200000.0,5100000.0, Rejected
1726,3, Not Graduate, Yes,3700000,13800000,10,621,4000000.0,800000.0,11900000.0,5300000.0, Approved
1728,4, Graduate, No,3900000,11000000,2,786,7900000.0,1600000.0,10700000.0,2100000.0, Approved
1730,3, Graduate, Yes,5800000,16700000,18,633,8100000.0,8400000.0,14700000.0,3700000.0, Approved
1731,4, Graduate, Yes,3800000,14000000,6,711,9500000.0,7300000.0,14500000.0,3100000.0, Approved
1734,1, Not Graduate, Yes,6800000,13700000,10,879,500000.0,2600000.0,22000000.0,6800000.0, Approved
1736,1, Graduate, Yes,5300000,11500000,14,848,1300000.0,3600000.0,14700000.0,5700000.0, Approved
1737,2, Graduate, No,6600000,23200000,16,555,9900000.0,6500000.0,23300000.0,3300000.0, Approved
1740,4, Not Graduate, Yes,2500000,6100000,20,478,5900000.0,800000.0,9500000.0,3200000.0, Rejected
1742,1, Not Graduate, No,2300000,8200000,8,784,2000000.0,0.0,7600000.0,1100000.0, Approved
1744,4, Graduate, Yes,2600000,5900000,6,471,3500000.0,1900000.0,7300000.0,3400000.0, Rejected
1745,4, Not Graduate, Yes,9300000,36700000,20,808,16500000.0,14700000.0,26500000.0,7100000.0, Approved
1746,4, Not Graduate, No,5300000,18500000,8,470,2900000.0,9300000.0,14900000.0,4900000.0, Rejected
1748,4, Not Graduate, Yes,3500000,12000000,8,314,7700000.0,100000.0,12600000.0,2700000.0, Rejected
1749,2, Graduate, No,4200000,10200000,14,407,5900000.0,4500000.0,12000000.0,2500000.0, Rejected
1751,2, Graduate, No,4300000,9800000,2,499,4400000.0,4500000.0,12600000.0,5100000.0, Rejected
1754,3, Not Graduate, No,5500000,16200000,18,778,4700000.0,10700000.0,15300000.0,6100000.0, Approved
1756,0, Graduate, No,3700000,12300000,16,831,8000000.0,2200000.0,11200000.0,2400000.0, Approved
1758,5, Not Graduate, No,5800000,22800000,12,600,16000000.0,1100000.0,20700000.0,5700000.0, Approved
1759,4, Graduate, No,7900000,30600000,2,569,7600000.0,3400000.0,20100000.0,7400000.0, Approved
1761,0, Not Graduate, No,4100000,14500000,12,441,9900000.0,300000.0,15700000.0,3900000.0, Rejected
1764,0, Graduate, No,2000000,6200000,14,613,100000.0,1800000.0,5400000.0,1300000.0, Approved
1765,2, Not Graduate, Yes,600000,1100000,8,885,700000.0,0.0,1200000.0,300000.0, Approved
1768,5, Graduate, Yes,200000,400000,18,822,200000.0,300000.0,600000.0,300000.0, Approved
1769,4, Not Graduate, No,9900000,29100000,18,772,24100000.0,19400000.0,26800000.0,11700000.0, Approved
1771,4, Not Graduate, Yes,3500000,10300000,10,337,9000000.0,5600000.0,10500000.0,4500000.0, Rejected
1773,3, Not Graduate, Yes,8700000,29300000,4,312,9000000.0,2800000.0,30000000.0,4900000.0, Approved
1774,2, Graduate, Yes,5500000,12400000,14,842,-100000.0,6800000.0,15800000.0,5800000.0, Approved
1775,3, Graduate, Yes,1800000,5100000,8,790,100000.0,0.0,3700000.0,2000000.0, Approved
1776,2, Graduate, No,8000000,31900000,16,806,19900000.0,1800000.0,23200000.0,5400000.0, Approved
1777,5, Not Graduate, Yes,7500000,17000000,8,300,7800000.0,8300000.0,18900000.0,6700000.0, Rejected
1779,2, Graduate, Yes,1600000,4700000,12,582,1500000.0,1300000.0,5200000.0,1000000.0, Approved
1780,5, Graduate, No,1300000,2700000,6,607,800000.0,1500000.0,4700000.0,1600000.0, Approved
1781,5, Graduate, Yes,2400000,8200000,10,709,2100000.0,3700000.0,8800000.0,2800000.0, Approved
1782,4, Graduate, Yes,4100000,11600000,14,854,500000.0,6900000.0,12700000.0,5700000.0, Approved
1783,2, Not Graduate, Yes,7300000,15200000,20,776,14700000.0,9600000.0,26400000.0,4100000.0, Approved
1788,2, Not Graduate, Yes,5700000,18100000,20,491,6800000.0,100000.0,17700000.0,3900000.0, Rejected
1789,0, Graduate, Yes,5800000,14100000,16,570,8200000.0,4200000.0,16400000.0,3700000.0, Approved
1790,1, Not Graduate, No,900000,3500000,18,395,2500000.0,800000.0,3000000.0,1300000.0, Rejected
1791,0, Not Graduate, Yes,2200000,7500000,10,497,2300000.0,2100000.0,5700000.0,1800000.0, Rejected
1792,3, Not Graduate, Yes,1800000,5300000,14,440,2000000.0,100000.0,3700000.0,1000000.0, Rejected
1794,2, Graduate, Yes,7600000,18100000,14,320,14700000.0,2600000.0,28100000.0,8500000.0, Rejected
1796,3, Graduate, Yes,4600000,10900000,12,856,13500000.0,5100000.0,9400000.0,3300000.0, Approved
1797,3, Graduate, No,2300000,6800000,10,418,2800000.0,2700000.0,6300000.0,1400000.0, Rejected
1800,2, Not Graduate, Yes,9500000,36800000,6,493,24100000.0,13800000.0,32100000.0,6200000.0, Rejected
1801,2, Graduate, No,9300000,21200000,2,509,2800000.0,2600000.0,35800000.0,6600000.0, Rejected
1802,4, Graduate, No,4700000,17000000,4,364,2900000.0,4600000.0,18800000.0,6200000.0, Approved
1803,5, Not Graduate, No,6000000,24000000,20,639,300000.0,7300000.0,15100000.0,6600000.0, Approved
1805,0, Not Graduate, Yes,4600000,14800000,6,433,12100000.0,4600000.0,11100000.0,6700000.0, Rejected
1809,1, Not Graduate, Yes,7800000,22200000,10,763,11200000.0,1400000.0,27000000.0,4900000.0, Approved
1810,0, Graduate, Yes,2900000,10800000,20,694,6400000.0,200000.0,10600000.0,2100000.0, Approved
1811,3, Not Graduate, No,500000,1200000,6,757,1300000.0,100000.0,1200000.0,600000.0, Approved
1812,0, Not Graduate, No,2500000,6900000,12,471,7100000.0,4000000.0,5200000.0,1500000.0, Rejected
1815,5, Not Graduate, No,6000000,19700000,20,376,14700000.0,10700000.0,17100000.0,5500000.0, Rejected
1817,5, Not Graduate, Yes,8000000,22500000,20,784,7600000.0,7300000.0,26000000.0,10800000.0, Approved
1821,1, Graduate, No,5100000,11800000,12,314,14700000.0,7600000.0,12400000.0,4900000.0, Rejected
1822,4, Graduate, Yes,1500000,3300000,16,382,200000.0,2400000.0,3200000.0,1100000.0, Rejected
1824,2, Graduate, Yes,6300000,24600000,8,464,7700000.0,2200000.0,13000000.0,6900000.0, Rejected
1826,3, Not Graduate, No,8100000,30400000,12,606,900000.0,1100000.0,31900000.0,11600000.0, Approved
1827,1, Graduate, No,6300000,22000000,20,646,9500000.0,7900000.0,13500000.0,5500000.0, Approved
1828,1, Graduate, No,1100000,3600000,20,495,1600000.0,1100000.0,3100000.0,500000.0, Rejected
1830,1, Not Graduate, Yes,3000000,6000000,16,518,3800000.0,1700000.0,11600000.0,3900000.0, Rejected
1832,0, Not Graduate, No,5000000,16300000,12,737,2600000.0,3400000.0,11800000.0,4400000.0, Approved
1833,0, Not Graduate, No,8400000,22300000,14,371,8300000.0,3700000.0,22300000.0,9100000.0, Rejected
1835,1, Graduate, No,4700000,14000000,2,411,4600000.0,5100000.0,10600000.0,3700000.0, Rejected
1836,2, Not Graduate, No,4300000,11800000,20,701,11600000.0,4600000.0,14200000.0,3300000.0, Approved
1837,5, Not Graduate, No,2500000,8800000,10,769,3700000.0,1600000.0,8200000.0,2700000.0, Approved
1839,5, Not Graduate, No,5700000,11600000,4,892,10200000.0,6100000.0,19800000.0,7400000.0, Approved
1840,2, Not Graduate, No,5300000,13100000,14,417,4900000.0,6200000.0,18200000.0,6800000.0, Rejected
1841,5, Graduate, No,4600000,14400000,6,785,6500000.0,6300000.0,14700000.0,6200000.0, Approved
1842,3, Not Graduate, No,400000,1100000,16,504,200000.0,400000.0,800000.0,400000.0, Rejected
1844,2, Graduate, Yes,1200000,3500000,16,540,3100000.0,1800000.0,3500000.0,800000.0, Rejected
1845,2, Graduate, Yes,8000000,28400000,10,607,11400000.0,3800000.0,29000000.0,11600000.0, Approved
1846,1, Graduate, Yes,5000000,19400000,10,410,11600000.0,6200000.0,11700000.0,4500000.0, Rejected
1850,2, Not Graduate, Yes,8500000,30900000,14,511,23300000.0,4400000.0,21900000.0,5500000.0, Rejected
1851,1, Graduate, Yes,7800000,25100000,18,766,6900000.0,7200000.0,16600000.0,10200000.0, Approved
1852,3, Not Graduate, Yes,1400000,3800000,16,451,3100000.0,1300000.0,4300000.0,1300000.0, Rejected
1854,3, Not Graduate, Yes,1000000,2500000,18,763,400000.0,1100000.0,2100000.0,1400000.0, Approved
1856,2, Graduate, No,5600000,19500000,8,429,6100000.0,2200000.0,21100000.0,7200000.0, Rejected
1858,1, Graduate, No,2900000,11100000,20,478,4200000.0,2900000.0,8500000.0,3000000.0, Rejected
1859,2, Graduate, Yes,300000,800000,10,752,600000.0,300000.0,1000000.0,400000.0, Approved
1860,0, Graduate, Yes,2400000,5900000,14,319,2000000.0,4200000.0,9500000.0,3300000.0, Rejected
1861,3, Graduate, No,5000000,17600000,8,303,6300000.0,9600000.0,12800000.0,6900000.0, Rejected
1862,3, Not Graduate, Yes,5000000,16700000,20,420,1100000.0,5000000.0,18700000.0,6900000.0, Rejected
1863,2, Not Graduate, Yes,200000,600000,8,552,400000.0,200000.0,700000.0,200000.0, Approved
1864,3, Not Graduate, Yes,6000000,16000000,12,606,2600000.0,11600000.0,19300000.0,7800000.0, Approved
1865,2, Not Graduate, No,5600000,13700000,2,558,7500000.0,9300000.0,12100000.0,6700000.0, Approved
1866,1, Not Graduate, No,4500000,12400000,6,504,12000000.0,3200000.0,13100000.0,2200000.0, Rejected
1867,5, Not Graduate, Yes,200000,300000,8,412,-100000.0,100000.0,500000.0,100000.0, Rejected
1868,4, Not Graduate, Yes,6200000,18300000,4,900,16900000.0,3400000.0,15300000.0,6400000.0, Approved
1869,4, Not Graduate, Yes,9800000,23800000,8,634,12800000.0,9300000.0,37600000.0,6100000.0, Approved
1874,2, Not Graduate, No,4500000,14500000,18,498,7900000.0,200000.0,13500000.0,4800000.0, Rejected
1875,4, Not Graduate, No,7500000,21900000,2,585,6800000.0,12200000.0,27500000.0,8100000.0, Approved
1876,1, Not Graduate, Yes,2300000,6400000,8,578,3600000.0,1800000.0,7000000.0,3000000.0, Approved
1877,1, Graduate, No,7400000,15500000,2,693,3000000.0,12800000.0,21800000.0,9300000.0, Approved
1878,4, Graduate, No,4800000,14300000,6,795,5900000.0,0.0,11100000.0,2600000.0, Approved
1879,1, Graduate, No,2600000,9900000,6,594,2900000.0,4300000.0,6700000.0,2500000.0, Approved
1880,3, Not Graduate, Yes,2700000,10600000,8,840,500000.0,3000000.0,9000000.0,1900000.0, Approved
1881,3, Not Graduate, No,3700000,10900000,16,301,7800000.0,2300000.0,9600000.0,3400000.0, Rejected
1883,5, Not Graduate, Yes,8800000,23100000,16,531,20800000.0,2600000.0,22100000.0,8000000.0, Rejected
1886,2, Not Graduate, No,7100000,26600000,6,727,16500000.0,9800000.0,21100000.0,7900000.0, Approved
1887,3, Not Graduate, Yes,5500000,19300000,10,344,14400000.0,1300000.0,12400000.0,6600000.0, Rejected
1889,3, Graduate, Yes,4200000,15400000,8,362,9900000.0,5300000.0,15500000.0,5600000.0, Rejected
1892,5, Graduate, No,6700000,17700000,6,482,3200000.0,10400000.0,18500000.0,5700000.0, Rejected
1893,0, Not Graduate, Yes,9300000,22200000,14,701,600000.0,10100000.0,35900000.0,5700000.0, Approved
1894,2, Graduate, No,5600000,17200000,16,586,13700000.0,2100000.0,14300000.0,4300000.0, Approved
1896,4, Not Graduate, No,6000000,18000000,18,882,6700000.0,2500000.0,12200000.0,7500000.0, Approved
1899,3, Graduate, Yes,800000,1500000,2,589,1500000.0,1100000.0,1800000.0,400000.0, Approved
1902,0, Not Graduate, No,4000000,12500000,18,868,11000000.0,800000.0,14400000.0,2300000.0, Approved
1903,2, Not Graduate, No,2900000,7300000,2,776,8300000.0,3000000.0,8500000.0,3400000.0, Approved
1904,5, Graduate, Yes,2300000,9100000,16,644,4000000.0,2600000.0,6600000.0,3100000.0, Approved
1905,0, Graduate, Yes,1800000,6000000,12,658,2900000.0,2300000.0,4500000.0,2400000.0, Approved
1910,4, Not Graduate, No,2400000,7300000,4,540,2500000.0,300000.0,7800000.0,2200000.0, Approved
1912,1, Graduate, No,7500000,16000000,10,541,16300000.0,4500000.0,22400000.0,5100000.0, Rejected
1913,4, Not Graduate, Yes,6700000,18400000,10,371,1900000.0,1400000.0,15700000.0,4400000.0, Rejected
1915,0, Not Graduate, No,500000,1800000,2,651,700000.0,0.0,1700000.0,200000.0, Approved
1917,4, Not Graduate, No,1600000,6200000,18,554,3200000.0,800000.0,5500000.0,1100000.0, Approved
1918,0, Graduate, Yes,9300000,25000000,14,362,14900000.0,16100000.0,32300000.0,11000000.0, Rejected
1920,3, Not Graduate, No,900000,1900000,12,547,2400000.0,400000.0,3000000.0,400000.0, Rejected
1921,4, Not Graduate, No,500000,1300000,6,809,200000.0,300000.0,900000.0,500000.0, Approved
1923,5, Not Graduate, Yes,5300000,13700000,18,708,7600000.0,900000.0,19200000.0,5900000.0, Approved
1924,0, Graduate, No,300000,700000,16,779,200000.0,0.0,1000000.0,400000.0, Approved
1926,0, Graduate, No,7900000,28600000,18,541,400000.0,3900000.0,22300000.0,6700000.0, Rejected
1927,4, Graduate, No,5300000,15800000,2,527,3800000.0,5200000.0,19700000.0,3900000.0, Rejected
1930,5, Graduate, No,6600000,20100000,18,348,6900000.0,2500000.0,22500000.0,7200000.0, Rejected
1931,4, Graduate, Yes,6200000,16200000,20,734,8800000.0,4000000.0,14600000.0,4400000.0, Approved
1932,3, Graduate, No,6300000,17000000,16,388,11700000.0,2100000.0,16100000.0,3200000.0, Rejected
1933,0, Graduate, Yes,3800000,8100000,20,831,6500000.0,1700000.0,7700000.0,2000000.0, Approved
1935,2, Graduate, Yes,5000000,15900000,16,699,8800000.0,5900000.0,18100000.0,7200000.0, Approved
1937,4, Not Graduate, No,1000000,3800000,2,611,1700000.0,1800000.0,2500000.0,600000.0, Approved
1938,2, Graduate, No,1700000,3700000,20,558,4100000.0,1400000.0,5000000.0,2500000.0, Approved
1939,4, Graduate, Yes,1200000,4800000,2,752,2800000.0,900000.0,3000000.0,600000.0, Approved
1940,5, Not Graduate, Yes,8500000,25800000,14,786,13900000.0,11000000.0,32400000.0,11300000.0, Approved
1941,0, Graduate, No,8600000,29000000,18,481,21200000.0,2600000.0,27700000.0,5400000.0, Rejected
1943,4, Graduate, No,8700000,19800000,14,715,13500000.0,13400000.0,32000000.0,8500000.0, Approved
1944,0, Not Graduate, No,1800000,5700000,20,392,3800000.0,2400000.0,3500000.0,1400000.0, Rejected
